province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Chau Doc,32,25,14,WSW,3.9,78,29,1007,2013-07-26
Chau Doc,34,26,14,SW,2.2,71,37,1009,2014-07-26
Chau Doc,35,27,18,SW,0.0,66,11,1010,2015-07-26
Chau Doc,31,25,14,WSW,2.0,80,63,1008,2016-07-26
Chau Doc,28,25,20,SW,24.0,88,78,1006,2017-07-26
Chau Doc,33,26,17,WSW,1.4,74,26,1008,2018-07-26
Chau Doc,32,25,9,W,2.3,75,37,1009,2019-07-26
Chau Doc,32,26,9,SSW,3.8,77,57,1007,2020-07-26
Chau Doc,27,25,10,SW,9.1,95,62,1008,2009-07-22
Chau Doc,31,26,10,SW,6.1,88,56,1008,2010-07-22
Chau Doc,30,25,10,W,9.7,80,62,1008,2011-07-22
Chau Doc,33,25,17,WSW,0.9,78,26,1006,2012-07-22
Chau Doc,29,25,14,WSW,11.6,89,74,1005,2013-07-22
Chau Doc,29,26,13,SW,5.8,81,76,1007,2014-07-22
Chau Doc,36,26,9,SSW,0.2,62,22,1011,2015-07-22
Chau Doc,31,25,13,WSW,2.2,81,63,1008,2016-07-22
Chau Doc,32,26,15,SW,6.6,78,49,1009,2017-07-22
Chau Doc,32,26,22,WSW,1.0,77,50,1007,2018-07-22
Chau Doc,33,26,9,WSW,22.6,77,31,1007,2019-07-22
Chau Doc,33,26,6,SW,21.6,78,68,1008,2020-07-22
Chau Doc,27,24,10,WSW,9.2,93,77,1010,2009-07-30
Chau Doc,33,25,8,SW,3.8,78,36,1009,2010-07-30
Chau Doc,28,25,16,WSW,2.8,86,73,1005,2011-07-30
Chau Doc,30,25,17,WSW,0.4,72,45,1008,2012-07-30
Chau Doc,33,25,13,WSW,2.5,76,30,1007,2013-07-30
Chau Doc,34,27,15,WSW,0.9,72,54,1007,2014-07-30
Chau Doc,33,27,6,SE,17.6,72,49,1011,2015-07-30
Chau Doc,34,26,10,W,8.7,71,73,1008,2016-07-30
Chau Doc,32,26,19,SW,1.8,77,29,1007,2017-07-30
Chau Doc,33,26,14,WSW,2.8,74,40,1008,2018-07-30
Chau Doc,33,26,15,WSW,0.4,75,41,1007,2019-07-30
Chau Doc,33,23,12,WSW,23.5,77,57,1006,2020-07-30
Chau Doc,25,24,9,WSW,35.7,96,95,1009,2009-07-28
Chau Doc,29,25,9,S,6.1,92,53,1008,2010-07-28
Chau Doc,32,25,15,WSW,6.3,78,44,1005,2011-07-28
Chau Doc,33,26,13,WSW,0.1,72,54,1007,2012-07-28
Chau Doc,32,26,12,WSW,0.2,78,23,1008,2013-07-28
Chau Doc,35,26,15,WSW,3.6,68,38,1008,2014-07-28
Chau Doc,33,27,5,SW,9.6,68,49,1011,2015-07-28
Chau Doc,33,26,16,SW,1.5,72,45,1008,2016-07-28
Chau Doc,32,25,18,SW,0.2,80,47,1008,2017-07-28
Chau Doc,33,27,16,WSW,2.1,74,27,1007,2018-07-28
Chau Doc,32,26,10,WSW,15.9,80,48,1008,2019-07-28
Chau Doc,33,26,10,SSW,5.5,77,50,1007,2020-07-28
Chau Doc,30,24,12,WSW,3.7,86,29,1008,2009-07-19
Chau Doc,31,25,7,SSW,3.0,86,23,1009,2010-07-19
Chau Doc,33,25,15,SW,0.5,77,20,1007,2011-07-19
Chau Doc,32,25,13,WSW,0.1,77,45,1008,2012-07-19
Chau Doc,29,24,15,WSW,21.4,87,74,1006,2013-07-19
Chau Doc,33,26,16,WSW,0.9,69,39,1008,2014-07-19
Chau Doc,33,26,15,SSW,9.2,75,81,1008,2015-07-19
Chau Doc,30,25,13,SW,3.4,83,55,1008,2016-07-19
Chau Doc,25,24,9,SW,43.8,94,80,1010,2017-07-19
Chau Doc,29,25,17,SW,8.3,86,54,1006,2018-07-19
Chau Doc,30,26,13,SW,7.2,80,40,1006,2019-07-19
Chau Doc,32,26,10,SSW,6.9,78,53,1007,2020-07-19
Chau Doc,29,24,11,W,4.7,89,48,1010,2009-07-29
Chau Doc,33,25,8,SSW,1.2,80,37,1008,2010-07-29
Chau Doc,30,25,17,WSW,3.0,80,66,1005,2011-07-29
Chau Doc,29,25,17,W,0.7,75,53,1009,2012-07-29
Chau Doc,29,26,11,WSW,1.8,79,39,1008,2013-07-29
Chau Doc,34,26,14,WSW,1.3,69,41,1007,2014-07-29
Chau Doc,32,27,6,SE,25.9,73,52,1011,2015-07-29
Chau Doc,33,27,15,SW,2.0,70,47,1008,2016-07-29
Chau Doc,33,26,18,SW,0.0,76,26,1008,2017-07-29
Chau Doc,30,26,15,WSW,3.4,77,52,1007,2018-07-29
Chau Doc,31,26,15,WSW,12.3,80,56,1008,2019-07-29
Chau Doc,34,27,11,WSW,5.4,75,41,1007,2020-07-29
Chau Doc,29,24,13,WSW,1.1,88,62,1007,2009-07-31
Chau Doc,33,26,8,SW,4.4,83,46,1008,2010-07-31
Chau Doc,30,25,15,SW,0.4,80,61,1006,2011-07-31
Chau Doc,33,26,17,WSW,0.0,69,43,1007,2012-07-31
Chau Doc,29,25,12,WSW,1.4,81,57,1006,2013-07-31
Chau Doc,32,26,13,WSW,17.4,76,52,1007,2014-07-31
Chau Doc,31,26,8,SSW,11.9,77,37,1010,2015-07-31
Chau Doc,35,26,12,WNW,0.0,64,33,1007,2016-07-31
Chau Doc,33,27,19,WSW,0.2,75,22,1007,2017-07-31
Chau Doc,34,26,15,W,0.0,68,29,1008,2018-07-31
Chau Doc,33,27,19,WSW,2.0,75,17,1007,2019-07-31
Chau Doc,31,24,17,WSW,0.7,78,60,1005,2020-07-31
Chau Doc,31,25,10,W,12.4,87,49,1008,2009-07-27
Chau Doc,29,25,9,SSW,18.3,93,55,1006,2010-07-27
Chau Doc,30,26,12,WSW,15.0,83,58,1007,2011-07-27
Chau Doc,33,25,14,SW,0.8,72,34,1007,2012-07-27
Chau Doc,33,26,15,WSW,5.1,79,28,1008,2013-07-27
Chau Doc,34,26,14,WSW,2.1,70,42,1009,2014-07-27
Chau Doc,35,28,9,WSW,4.6,64,27,1011,2015-07-27
Chau Doc,31,25,13,WSW,2.6,80,61,1008,2016-07-27
Chau Doc,30,25,19,SW,10.3,83,51,1007,2017-07-27
Chau Doc,33,27,18,WSW,1.2,74,30,1008,2018-07-27
Chau Doc,30,26,12,WSW,13.4,78,36,1008,2019-07-27
Chau Doc,32,26,10,SSW,9.6,77,50,1007,2020-07-27
Chau Doc,30,24,13,W,3.4,86,53,1006,2009-08-01
Chau Doc,32,25,9,SW,7.0,82,54,1008,2010-08-01
Chau Doc,32,25,13,SSW,0.2,79,37,1007,2011-08-01
Chau Doc,27,25,15,WSW,2.3,83,58,1007,2012-08-01
Chau Doc,29,25,14,WSW,4.7,84,73,1005,2013-08-01
Chau Doc,31,26,14,WSW,6.8,77,45,1007,2014-08-01
Chau Doc,34,26,7,WNW,21.2,71,54,1010,2015-08-01
Chau Doc,34,26,14,W,4.0,71,28,1006,2016-08-01
Chau Doc,34,27,20,SW,0.0,73,19,1008,2017-08-01
Chau Doc,34,26,17,WSW,9.1,69,24,1008,2018-08-01
Chau Doc,33,26,19,WSW,0.7,72,19,1007,2019-08-01
Chau Doc,27,26,22,WSW,2.5,83,63,1004,2020-08-01
Chau Doc,31,25,13,WSW,2.8,86,44,1005,2009-08-05
Chau Doc,33,25,9,W,0.7,71,27,1008,2010-08-05
Chau Doc,33,26,16,WSW,0.8,75,34,1006,2011-08-05
Chau Doc,34,26,17,WSW,0.0,72,10,1007,2012-08-05
Chau Doc,32,26,8,W,0.3,74,42,1008,2013-08-05
Chau Doc,28,25,13,SW,5.9,86,75,1008,2014-08-05
Chau Doc,33,27,20,W,1.6,69,50,1007,2015-08-05
Chau Doc,33,26,14,WSW,0.2,72,59,1008,2016-08-05
Chau Doc,33,27,16,SW,0.6,72,42,1007,2017-08-05
Chau Doc,33,26,17,WSW,8.3,75,61,1007,2018-08-05
Chau Doc,31,25,20,WSW,15.2,82,48,1006,2019-08-05
Chau Doc,26,21,12,WSW,13.0,89,74,1007,2020-08-05
Chau Doc,26,24,10,WSW,11.3,95,69,1006,2009-08-03
Chau Doc,34,25,8,WSW,1.0,76,46,1008,2010-08-03
Chau Doc,34,26,12,WSW,12.2,76,26,1009,2011-08-03
Chau Doc,30,25,14,W,1.6,79,53,1007,2012-08-03
Chau Doc,29,25,13,SSW,4.4,85,65,1008,2013-08-03
Chau Doc,33,26,15,WSW,0.0,69,51,1007,2014-08-03
Chau Doc,35,27,11,W,9.5,68,46,1009,2015-08-03
Chau Doc,31,26,21,WSW,2.6,76,64,1005,2016-08-03
Chau Doc,33,27,19,SW,3.5,74,31,1006,2017-08-03
Chau Doc,33,26,18,WSW,0.5,71,44,1008,2018-08-03
Chau Doc,30,25,13,WSW,28.6,84,53,1008,2019-08-03
Chau Doc,30,26,23,SW,23.3,82,69,1005,2020-08-03
Chau Doc,31,25,13,WSW,0.7,86,35,1005,2009-08-06
Chau Doc,30,26,9,WSW,1.4,80,41,1008,2010-08-06
Chau Doc,33,26,15,WSW,17.1,79,53,1005,2011-08-06
Chau Doc,34,26,18,WSW,0.0,71,6,1008,2012-08-06
Chau Doc,32,26,11,WSW,10.2,78,48,1007,2013-08-06
Chau Doc,29,25,14,SW,8.4,83,78,1008,2014-08-06
Chau Doc,33,26,21,WSW,2.3,71,57,1006,2015-08-06
Chau Doc,33,26,15,WSW,7.1,70,42,1008,2016-08-06
Chau Doc,33,27,13,SSW,1.9,75,44,1008,2017-08-06
Chau Doc,31,26,16,WSW,0.7,77,59,1007,2018-08-06
Chau Doc,31,24,16,W,22.5,84,59,1007,2019-08-06
Chau Doc,26,24,12,SW,13.4,90,71,1008,2020-08-06
Chau Doc,30,26,12,WSW,2.1,87,38,1005,2009-08-07
Chau Doc,31,25,12,WSW,0.2,80,57,1006,2010-08-07
Chau Doc,31,26,11,WSW,3.1,81,55,1006,2011-08-07
Chau Doc,33,26,19,WSW,0.0,69,12,1008,2012-08-07
Chau Doc,32,25,12,WSW,5.6,80,47,1007,2013-08-07
Chau Doc,33,25,15,WSW,0.1,71,42,1008,2014-08-07
Chau Doc,32,26,22,WSW,6.0,71,39,1006,2015-08-07
Chau Doc,31,26,16,WSW,0.0,73,42,1008,2016-08-07
Chau Doc,34,27,9,SW,5.3,72,35,1009,2017-08-07
Chau Doc,32,26,17,W,19.2,77,62,1006,2018-08-07
Chau Doc,26,24,16,WSW,47.2,91,77,1006,2019-08-07
Chau Doc,24,18,12,WSW,69.6,93,77,1007,2020-08-07
Chau Doc,29,25,12,WSW,7.9,92,65,1006,2009-08-04
Chau Doc,33,26,11,WSW,0.3,74,28,1007,2010-08-04
Chau Doc,34,26,11,WSW,2.6,74,22,1008,2011-08-04
Chau Doc,34,25,16,WSW,0.4,74,35,1007,2012-08-04
Chau Doc,33,25,7,SW,3.6,76,56,1009,2013-08-04
Chau Doc,33,26,15,WSW,2.1,73,61,1007,2014-08-04
Chau Doc,34,26,16,W,0.1,65,42,1008,2015-08-04
Chau Doc,31,26,18,WSW,1.4,79,68,1007,2016-08-04
Chau Doc,33,27,19,SW,3.3,72,46,1006,2017-08-04
Chau Doc,33,26,18,WSW,2.1,72,55,1007,2018-08-04
Chau Doc,29,26,19,WSW,8.3,83,50,1006,2019-08-04
Chau Doc,28,26,12,SW,12.7,87,74,1006,2020-08-04
Chau Doc,26,24,10,WSW,8.6,92,72,1005,2009-08-02
Chau Doc,32,25,11,SW,1.1,78,48,1009,2010-08-02
Chau Doc,33,26,13,SW,0.0,75,27,1008,2011-08-02
Chau Doc,28,25,14,WSW,1.0,82,41,1007,2012-08-02
Chau Doc,31,25,14,WSW,2.0,82,29,1005,2009-08-08
Chau Doc,30,25,13,WSW,0.5,77,54,1005,2010-08-08
Chau Doc,33,25,14,SW,2.1,74,23,1008,2011-08-08
Chau Doc,32,25,15,WSW,1.3,76,55,1007,2012-08-08
Chau Doc,32,26,12,SW,11.9,78,33,1007,2013-08-08
Chau Doc,34,26,13,WSW,0.0,70,46,1009,2014-08-08
Chau Doc,33,27,21,WSW,1.0,68,46,1006,2015-08-08
Chau Doc,34,26,18,WSW,0.0,69,40,1008,2016-08-08
Chau Doc,30,25,17,SW,2.5,82,59,1005,2013-08-02
Chau Doc,34,26,16,WSW,0.0,71,46,1007,2014-08-02
Chau Doc,33,27,5,WNW,16.8,73,45,1009,2015-08-02
Chau Doc,34,27,17,WSW,11.6,73,36,1005,2016-08-02
Chau Doc,34,27,18,SW,1.4,73,22,1008,2017-08-02
Chau Doc,31,26,20,WSW,25.5,73,36,1008,2018-08-02
Chau Doc,31,26,18,WSW,8.1,77,36,1008,2019-08-02
Chau Doc,29,26,23,WSW,17.5,85,72,1005,2020-08-02
Chau Doc,35,27,12,SW,1.1,70,20,1009,2017-08-08
Chau Doc,27,25,17,WSW,26.0,86,71,1006,2018-08-08
Chau Doc,29,25,21,WSW,22.5,86,70,1005,2019-08-08
Chau Doc,31,25,13,WSW,7.1,78,56,1006,2020-08-08
Chau Doc,30,25,14,WSW,15.3,88,55,1006,2009-08-10
Chau Doc,33,26,14,SW,0.0,74,70,1006,2010-08-10
Chau Doc,27,25,12,SW,3.6,84,67,1008,2011-08-10
Chau Doc,34,26,17,SW,0.1,70,12,1008,2012-08-10
Chau Doc,33,26,11,WSW,5.2,75,40,1008,2013-08-10
Chau Doc,36,26,11,WSW,0.3,66,11,1010,2014-08-10
Chau Doc,33,26,16,WSW,22.9,75,56,1006,2015-08-10
Chau Doc,34,27,21,WSW,1.8,67,34,1007,2016-08-10
Chau Doc,35,27,10,WSW,5.0,70,26,1008,2017-08-10
Chau Doc,30,25,19,WSW,11.2,82,57,1008,2018-08-10
Chau Doc,29,24,27,SW,74.7,89,81,1005,2019-08-10
Chau Doc,32,26,12,WSW,3.8,78,51,1008,2020-08-10
Chau Doc,31,25,12,WSW,13.6,87,32,1008,2009-08-11
Chau Doc,32,26,10,SW,1.1,78,75,1008,2010-08-11
Chau Doc,29,25,13,WSW,1.0,82,71,1008,2011-08-11
Chau Doc,35,26,14,SW,1.1,70,5,1009,2012-08-11
Chau Doc,33,26,10,WSW,9.0,79,58,1008,2013-08-11
Chau Doc,35,26,15,WSW,1.7,70,9,1008,2014-08-11
Chau Doc,33,26,19,SW,3.5,73,37,1008,2015-08-11
Chau Doc,34,27,21,WSW,3.0,67,39,1007,2016-08-11
Chau Doc,36,27,12,WSW,0.1,67,24,1008,2017-08-11
Chau Doc,31,26,20,WSW,6.1,77,39,1008,2018-08-11
Chau Doc,31,25,18,SW,19.7,83,43,1007,2019-08-11
Chau Doc,31,27,15,WSW,0.1,75,40,1008,2020-08-11
Chau Doc,31,26,9,SW,20.3,88,26,1007,2009-08-12
Chau Doc,34,26,7,SSW,8.0,77,55,1009,2010-08-12
Chau Doc,31,25,11,WSW,0.0,75,36,1007,2011-08-12
Chau Doc,35,27,17,WSW,1.7,67,9,1008,2012-08-12
Chau Doc,30,25,9,W,8.3,84,64,1006,2013-08-12
Chau Doc,35,26,14,WSW,0.7,68,10,1007,2014-08-12
Chau Doc,33,28,11,SW,14.2,74,46,1009,2015-08-12
Chau Doc,35,27,21,WSW,0.0,67,22,1007,2016-08-12
Chau Doc,36,28,8,W,0.5,67,29,1008,2017-08-12
Chau Doc,30,26,21,SW,17.2,77,45,1007,2018-08-12
Chau Doc,32,26,16,SSW,2.8,80,32,1008,2019-08-12
Chau Doc,33,27,15,SW,15.5,76,45,1009,2020-08-12
Chau Doc,30,26,10,SSW,15.8,91,39,1008,2009-08-13
Chau Doc,36,26,3,SW,8.2,77,42,1008,2010-08-13
Chau Doc,35,26,7,WSW,14.8,72,25,1007,2011-08-13
Chau Doc,34,27,19,WSW,0.0,68,13,1007,2012-08-13
Chau Doc,29,25,10,WSW,7.9,85,61,1006,2013-08-13
Chau Doc,35,26,15,WSW,0.6,68,10,1008,2014-08-13
Chau Doc,34,27,14,SW,3.0,71,25,1009,2015-08-13
Chau Doc,34,27,23,WSW,0.7,68,30,1006,2016-08-13
Chau Doc,35,28,10,SW,21.0,70,39,1008,2017-08-13
Chau Doc,30,26,17,WSW,0.9,78,61,1008,2018-08-13
Chau Doc,32,26,14,SW,1.4,79,26,1008,2019-08-13
Chau Doc,29,26,9,SSW,7.3,81,64,1009,2020-08-13
Chau Doc,31,25,13,WSW,10.1,85,49,1005,2009-08-09
Chau Doc,32,26,14,WSW,1.7,74,52,1005,2010-08-09
Chau Doc,33,26,14,WSW,5.4,72,26,1008,2011-08-09
Chau Doc,33,26,17,WSW,0.0,70,14,1006,2012-08-09
Chau Doc,33,26,12,WSW,2.8,75,33,1008,2013-08-09
Chau Doc,34,27,13,WSW,0.0,67,28,1010,2014-08-09
Chau Doc,30,26,19,WSW,4.5,75,65,1005,2015-08-09
Chau Doc,35,26,19,WSW,0.8,67,25,1008,2016-08-09
Chau Doc,35,27,13,SW,11.2,71,25,1009,2017-08-09
Chau Doc,26,25,19,WSW,50.9,88,68,1007,2018-08-09
Chau Doc,28,25,28,SW,102.9,89,73,1004,2019-08-09
Chau Doc,30,24,10,SW,4.2,84,36,1007,2020-08-09
Chau Doc,32,25,5,SSW,12.1,88,23,1009,2009-08-14
Chau Doc,35,26,4,SW,10.3,79,43,1008,2010-08-14
Chau Doc,33,26,8,SW,22.9,77,47,1008,2011-08-14
Chau Doc,34,27,18,WSW,0.4,67,17,1007,2012-08-14
Chau Doc,32,25,13,WSW,1.8,78,48,1007,2013-08-14
Chau Doc,35,27,13,SW,2.0,70,17,1009,2014-08-14
Chau Doc,34,27,15,SW,5.1,71,25,1009,2015-08-14
Chau Doc,34,27,23,WSW,0.4,67,40,1006,2016-08-14
Chau Doc,34,27,13,SW,16.3,73,31,1009,2017-08-14
Chau Doc,29,25,13,SW,2.8,82,63,1008,2018-08-14
Chau Doc,33,26,15,WSW,0.8,77,22,1008,2019-08-14
Chau Doc,27,20,7,WSW,6.2,86,64,1009,2020-08-14
Chau Doc,33,26,3,WSW,10.9,87,31,1010,2009-08-16
Chau Doc,35,26,4,S,15.9,80,28,1009,2010-08-16
Chau Doc,33,25,11,SW,1.2,76,45,1009,2011-08-16
Chau Doc,34,27,15,WSW,5.8,69,35,1006,2012-08-16
Chau Doc,33,26,15,WSW,1.4,73,28,1008,2013-08-16
Chau Doc,34,27,9,SW,4.9,69,32,1009,2014-08-16
Chau Doc,33,28,11,SW,15.5,71,30,1010,2015-08-16
Chau Doc,34,27,23,WSW,0.2,68,28,1006,2016-08-16
Chau Doc,32,27,14,WSW,18.0,77,70,1007,2017-08-16
Chau Doc,31,26,18,WSW,0.5,75,45,1007,2018-08-16
Chau Doc,32,27,21,SW,0.0,77,28,1008,2019-08-16
Chau Doc,32,26,6,WNW,22.5,76,72,1008,2020-08-16
Chau Doc,32,26,3,S,3.7,84,22,1010,2009-08-17
Chau Doc,34,26,4,SSW,23.1,82,30,1008,2010-08-17
Chau Doc,34,25,12,WSW,1.2,71,31,1008,2011-08-17
Chau Doc,33,26,14,WSW,10.2,73,51,1006,2012-08-17
Chau Doc,34,26,15,WSW,2.9,72,21,1007,2013-08-17
Chau Doc,35,27,9,WSW,10.8,70,20,1008,2014-08-17
Chau Doc,35,27,15,WSW,9.2,67,33,1009,2015-08-17
Chau Doc,34,27,22,WSW,0.7,67,27,1006,2016-08-17
Chau Doc,29,26,15,WSW,34.3,83,56,1007,2017-08-17
Chau Doc,31,26,19,WSW,3.5,79,49,1004,2018-08-17
Chau Doc,32,26,17,SSW,1.4,75,28,1009,2019-08-17
Chau Doc,32,26,4,SE,25.4,88,42,1010,2009-08-18
Chau Doc,33,26,7,SSW,7.4,77,65,1007,2020-08-17
Chau Doc,34,26,5,ESE,15.9,82,21,1008,2010-08-18
Chau Doc,33,26,10,WSW,9.9,73,46,1008,2011-08-18
Chau Doc,33,26,16,WSW,1.0,74,48,1007,2012-08-18
Chau Doc,33,26,17,WSW,0.0,71,32,1007,2013-08-18
Chau Doc,34,27,10,SW,2.5,71,24,1009,2014-08-18
Chau Doc,35,27,12,WSW,1.4,64,32,1009,2015-08-18
Chau Doc,33,27,24,WSW,0.2,68,30,1005,2016-08-18
Chau Doc,31,25,14,W,17.8,79,71,1008,2017-08-18
Chau Doc,32,26,19,SW,13.3,76,49,1005,2018-08-18
Chau Doc,33,27,13,SW,0.0,74,18,1010,2019-08-18
Chau Doc,33,26,13,WSW,0.9,74,50,1007,2020-08-18
Chau Doc,31,26,7,WSW,18.8,89,22,1008,2009-08-21
Chau Doc,31,25,8,SW,2.9,84,50,1008,2010-08-21
Chau Doc,35,26,8,W,7.0,71,39,1009,2011-08-21
Chau Doc,35,27,11,WSW,13.0,70,27,1007,2012-08-21
Chau Doc,33,26,18,WSW,10.1,71,25,1006,2013-08-21
Chau Doc,35,26,8,SSW,12.7,69,27,1009,2014-08-21
Chau Doc,33,27,21,WSW,3.1,68,33,1007,2015-08-21
Chau Doc,35,27,16,WSW,3.7,66,21,1006,2016-08-21
Chau Doc,34,27,13,WSW,3.9,72,33,1006,2017-08-21
Chau Doc,32,26,16,WSW,4.0,77,32,1007,2018-08-21
Chau Doc,32,27,17,SW,3.6,77,31,1008,2019-08-21
Chau Doc,34,27,11,WSW,0.2,70,52,1008,2020-08-21
Chau Doc,31,25,5,WSW,27.9,89,35,1010,2009-08-20
Chau Doc,33,26,4,S,28.3,84,73,1009,2010-08-20
Chau Doc,33,25,8,W,0.0,69,47,1009,2011-08-20
Chau Doc,34,26,11,WSW,7.1,70,24,1008,2012-08-20
Chau Doc,33,27,19,WSW,0.0,69,16,1006,2013-08-20
Chau Doc,34,27,11,SW,4.4,68,26,1009,2014-08-20
Chau Doc,35,27,18,WSW,3.9,68,23,1008,2015-08-20
Chau Doc,35,27,19,SW,0.6,66,17,1006,2016-08-20
Chau Doc,31,26,14,SW,10.6,78,37,1008,2017-08-20
Chau Doc,32,26,13,WSW,2.8,75,54,1008,2018-08-20
Chau Doc,33,27,20,SW,12.3,77,24,1007,2019-08-20
Chau Doc,34,27,8,WSW,0.1,68,43,1007,2020-08-20
Chau Doc,31,26,8,WSW,19.7,89,24,1007,2009-08-22
Chau Doc,33,25,8,WSW,2.7,81,43,1007,2010-08-22
Chau Doc,32,26,6,SSE,24.8,80,53,1009,2011-08-22
Chau Doc,34,27,10,WSW,13.0,76,59,1007,2012-08-22
Chau Doc,32,26,19,WSW,1.8,70,38,1006,2013-08-22
Chau Doc,36,27,5,S,16.5,70,32,1009,2014-08-22
Chau Doc,34,27,21,WSW,4.4,66,27,1007,2015-08-22
Chau Doc,36,27,18,WSW,2.1,66,29,1006,2016-08-22
Chau Doc,33,27,15,WSW,5.5,75,55,1006,2017-08-22
Chau Doc,33,26,19,SW,4.0,75,29,1006,2018-08-22
Chau Doc,32,26,15,SW,4.1,75,34,1009,2019-08-22
Chau Doc,33,27,14,SW,0.2,75,17,1008,2020-08-22
Chau Doc,31,25,4,SSE,19.7,88,37,1011,2009-08-19
Chau Doc,33,26,5,SE,12.6,83,33,1008,2010-08-19
Chau Doc,32,26,9,WSW,3.0,75,46,1009,2011-08-19
Chau Doc,33,26,12,SW,5.8,71,42,1008,2012-08-19
Chau Doc,34,26,17,WSW,0.1,72,21,1006,2013-08-19
Chau Doc,34,27,9,SW,0.5,71,46,1010,2014-08-19
Chau Doc,35,28,15,WSW,13.4,67,27,1008,2015-08-19
Chau Doc,34,27,25,SW,0.9,67,34,1005,2016-08-19
Chau Doc,30,25,14,WSW,3.0,79,44,1008,2017-08-19
Chau Doc,33,26,15,SW,3.2,76,56,1007,2018-08-19
Chau Doc,33,26,16,SW,0.4,75,26,1008,2019-08-19
Chau Doc,33,27,11,WSW,0.2,72,61,1006,2020-08-19
Chau Doc,30,26,6,SSW,18.3,91,34,1008,2009-08-24
Chau Doc,31,25,12,SW,0.3,81,34,1007,2010-08-24
Chau Doc,35,27,6,WSW,11.4,75,33,1006,2011-08-24
Chau Doc,33,26,12,SW,10.0,76,45,1007,2012-08-24
Chau Doc,30,26,15,WSW,0.0,74,48,1007,2013-08-24
Chau Doc,35,27,6,WSW,0.4,73,35,1008,2014-08-24
Chau Doc,33,27,21,WSW,0.9,66,41,1008,2015-08-24
Chau Doc,35,28,14,WSW,8.3,69,33,1004,2016-08-24
Chau Doc,33,26,16,WSW,0.8,72,41,1007,2017-08-24
Chau Doc,33,27,16,SW,11.0,74,22,1008,2018-08-24
Chau Doc,31,27,14,WSW,6.4,76,32,1008,2019-08-24
Chau Doc,35,27,12,SW,0.0,70,16,1009,2020-08-24
Chau Doc,32,25,4,S,16.2,89,42,1008,2009-08-25
Chau Doc,33,25,9,SSW,1.8,79,25,1010,2010-08-25
Chau Doc,33,27,7,SW,18.8,79,44,1006,2011-08-25
Chau Doc,33,26,14,SW,0.9,73,39,1008,2012-08-25
Chau Doc,33,26,15,SW,0.7,72,50,1007,2013-08-25
Chau Doc,32,28,7,SW,11.2,76,58,1008,2014-08-25
Chau Doc,34,28,23,WSW,3.3,66,35,1008,2015-08-25
Chau Doc,35,28,14,SW,1.3,68,25,1005,2016-08-25
Chau Doc,33,27,16,WSW,13.3,73,40,1007,2017-08-25
Chau Doc,33,26,16,WSW,2.2,71,32,1008,2018-08-25
Chau Doc,31,26,17,WSW,12.7,78,53,1008,2019-08-25
Chau Doc,35,27,13,SW,0.0,68,9,1008,2020-08-25
Chau Doc,33,26,5,SW,11.9,86,22,1010,2009-08-15
Chau Doc,35,26,4,SSW,15.4,78,33,1009,2010-08-15
Chau Doc,30,25,9,SW,3.1,82,65,1010,2011-08-15
Chau Doc,35,27,16,WSW,3.7,68,20,1007,2012-08-15
Chau Doc,32,26,13,SW,3.0,77,28,1008,2013-08-15
Chau Doc,35,27,9,SW,13.2,70,19,1010,2014-08-15
Chau Doc,34,28,12,SW,6.9,71,27,1010,2015-08-15
Chau Doc,34,27,23,WSW,2.3,67,31,1006,2016-08-15
Chau Doc,34,27,15,SW,10.4,73,29,1008,2017-08-15
Chau Doc,32,26,15,WSW,2.5,76,47,1008,2018-08-15
Chau Doc,32,26,19,SW,3.8,78,31,1008,2019-08-15
Chau Doc,32,26,7,SSW,1.5,76,52,1008,2020-08-15
Chau Doc,33,26,3,SE,12.8,87,44,1007,2009-08-26
Chau Doc,33,26,8,SW,2.9,81,23,1009,2010-08-26
Chau Doc,32,26,7,WSW,27.9,84,59,1005,2011-08-26
Chau Doc,34,26,13,SW,1.3,72,44,1007,2012-08-26
Chau Doc,34,26,13,WSW,0.3,69,24,1007,2013-08-26
Chau Doc,30,26,9,SW,8.5,80,59,1008,2014-08-26
Chau Doc,31,27,19,WSW,0.4,73,55,1010,2015-08-26
Chau Doc,36,28,13,SW,1.1,64,35,1007,2016-08-26
Chau Doc,30,26,10,WSW,21.1,82,74,1006,2017-08-26
Chau Doc,33,27,16,WSW,0.2,68,36,1007,2018-08-26
Chau Doc,33,26,18,W,0.6,74,43,1008,2019-08-26
Chau Doc,34,27,18,SW,0.0,70,14,1008,2020-08-26
Chau Doc,31,26,5,SSW,10.1,89,54,1007,2009-08-27
Chau Doc,32,26,9,WSW,5.1,82,47,1008,2010-08-27
Chau Doc,30,26,8,W,25.9,87,61,1006,2011-08-27
Chau Doc,31,26,15,WSW,2.3,75,40,1007,2012-08-27
Chau Doc,32,26,11,W,16.3,78,50,1008,2013-08-27
Chau Doc,33,25,8,SW,2.0,75,38,1007,2014-08-27
Chau Doc,34,26,10,W,2.5,64,47,1010,2015-08-27
Chau Doc,34,28,14,SW,0.1,66,37,1008,2016-08-27
Chau Doc,28,25,15,SW,27.7,88,63,1006,2017-08-27
Chau Doc,33,26,17,WSW,1.3,69,39,1008,2018-08-27
Chau Doc,33,26,14,WSW,7.7,74,29,1007,2019-08-27
Chau Doc,34,27,18,WSW,0.9,69,29,1006,2020-08-27
